,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,26.68,67.42,21.15,41.9,43.33,24.77,10.919999999999998,95.8,29.89,54.73,64.88,62.29,175.04,153.86,47.38,32.15,8.62,15.219999999999999,0.53,6.4,0.9100000000000001,-18621330.0
1,8.834173228346456,11.63267716535433,5.270944881889763,0.656614173228347,2.2498425196850387,7.634173228346456,31.638897637795274,38.85582677165354,9.590472440944884,30.41165354330709,43.89078740157482,4.708503937007876,466.11370078740157,318.1892125984252,71.70299212598425,32.715354330708664,27.35755905511811,50.036929133858266,0.748976377952756,11.93047244094488,19.92488188976378,49978.70866141771
2,15.64,39.41,15.176666666666666,22.496666666666666,23.066666666666666,13.416666666666666,9.886666666666667,48.300000000000004,2.3400000000000016,32.12,173.22000000000003,167.85666666666668,201.79,150.74333333333334,102.36,49.709999999999994,6.803333333333335,31.190000000000005,0.5366666666666666,5.390000000000001,1.4166666666666643,12473658.666666666
3,8.11,17.09,11.98,12.34,13.600000000000001,12.15,31.37,30.37,24.37,30.6,70.41,53.67,200.19,169.09,43.76,30.44,9.28,20.22,0.63,5.78,7.800000000000001,30886884.0
4,15.655,26.56,15.51,16.1925,16.955,20.4175,17.8275,69.745,20.7025,12.307499999999997,14.052499999999995,7.1200000000000045,330.745,264.3875,73.11,33.8225,6.177500000000002,48.6275,0.92,5.7075,9.7075,6700461.25
5,14.371739130434783,24.827826086956524,13.375652173913045,16.25,17.059565217391306,18.412173913043482,15.484347826086957,51.59130434782608,23.095217391304345,46.87782608695652,303.50434782608704,330.4639130434782,301.1391304347826,223.60043478260872,69.8904347826087,33.85304347826087,6.916086956521738,45.057391304347824,0.8526086956521739,7.154782608695653,12.334782608695653,1582443.1304347827
